ref_id,title,journal,researchNotes,type,authors,pages,volume,number,isbn,abstract,doi,year,date,keywords,isScreened,custom3,urls
dc84804f-9d2c-40c1-af80-08a742b17bf2,Determination of sediment sources following a major wildfire and evaluation of the use of color properties and polycyclic aromatic hydrocarbons (PAHs) as tracers,JOURNAL OF SOILS AND SEDIMENTS,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;1Total Times Cited:&nbsp;&nbsp;1Cited Reference Count:&nbsp;&nbsp;121,journalArticle,"['Kieta, KA', 'Owens, PN', 'Petticrew, EL']",4187-4207,23,12,1439-0108,"PurposeThis research aimed to determine if a severe wildfire caused changes in the source of sediment being delivered to downstream aquatic systems and evaluate the use of polycyclic aromatic hydrocarbons (PAHs) and color properties as tracers.MethodsSediment samples were collected from 2018 to 2021 in three tributaries impacted by the 2018 Shovel Lake wildfire and from two sites on the mainstem of the Nechako River, British Columbia. Source samples were collected from burned and unburned soils as well as from channel banks and road-deposited sediment. Samples were analyzed for color properties and for the 16 US Environmental Protection Agency priority PAHs. After statistical tests to determine the conservatism and ability to discriminate between sources by the tracers, the MixSIAR unmixing model was used, and its outputs were tested using virtual mixtures.ResultIn the tributaries, burned topsoil was an important contributor to sediment (up to 50%). The mainstem Nechako River was not influenced as significantly by the fires as the greatest contributor was banks (up to 89%). The color properties provided more realistic results than those based on PAHs.ConclusionIn smaller watersheds, the wildfire had a noticeable impact on sediment sources, though the impacts of the fire seemed to be diluted in the distal mainstem Nechako River. Color tracers behaved conservatively and discriminated between contrasting sources. Due to their low cost and reliability, they should be considered more widely. While PAHs did not work in this study, there are reasons to believe they could be a useful tracer, but more needs to be understood about their behavior and degradation over time.",10.1007/s11368-023-03565-0,2023,2023 DEC,[],False,,
c6ab5bfe-e984-45b0-9c52-1b7dcee70d6d,"Post-wildfire contamination of soils and sediments by polycyclic aromatic hydrocarbons in north-central British Columbia, Canada",INTERNATIONAL JOURNAL OF WILDLAND FIRE,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;1Total Times Cited:&nbsp;&nbsp;1Cited Reference Count:&nbsp;&nbsp;100,journalArticle,"['Kieta, KA', 'Owens, PN', 'Petticrew, EL']",1071-1088,32,7,1049-8001,"Background. The Nechako River Basin (NRB) is a large, regulated basin in north-central British Columbia, Canada that has been impacted by numerous landscape disturbances, including a severe wildfire in 2018. Aims. The aims of this study were to quantify the post-wildfire temporal and spatial extent of contamination by polycyclic aromatic hydrocarbons (PAHs) of both soils and riverine sediments, and to identify the primary sources of PAHs in the watershed. Methods. Soil samples were collected at burned and unburned sites in 2018 and at the burned sites in 2020 and 2021. Sediment samples were collected at three tributaries impacted by wildfire and three Nechako River mainstem (i.e. main channel) sites from 2018 to 2021. Samples were analysed for parent PAHs. Key results. PAH concentrations decreased in soil samples from 2018 to 2021 but are not below the concentrations found in unburned samples. Tributary sediment samples showed higher concentrations immediately post-fire relative to the mainstem Nechako River, but in the years since, that trend has reversed. Conclusions. PAHs persist in terrestrial and aquatic environments for years following wildfire, but at concentrations below various quality guidelines. PAHs were primarily derived from the wildfires, with some mixed sources at the downstream sites. Implications. Wildfires are an important source of environmental contamination of terrestrial and aquatic environments.",10.1071/WF22211,2023,2023,[],False,,
d782db69-32ab-42f8-82fe-88c6f81a0ac5,"""Invading Indigenous Territory is Not Reconciliation"": Problematizing War Frames in News Coverage of Wet'suwet'en Solidarity Actions",CANADIAN JOURNAL OF COMMUNICATION,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0Total Times Cited:&nbsp;&nbsp;0Cited Reference Count:&nbsp;&nbsp;70,journalArticle,"['Hume, R', 'Walby, K']",689-714,48,4,0705-3657,"Context: Leading up to the March 2020 global COVID-19 lockdown, an important movement was building power across so-called Canada. What began as a continuation of the decades-long, localized struggle for self-determination in Wet'suwet'en territory quickly became a focal point for nationwide Indigenous resistance, refusal, and solidarity.Analysis: Drawing from literature on media framing, this article examines the use of war frames in early 2020 news depictions of mobilizations in solidarity with Wet'suwet'en. The analysis suggests that war frames are operationalized to simultaneously naturalize police violence while also validating the sovereignty of Indigenous nations.Conclusion and implications: This work contributes not only to the literature on the framing of protests by the mainstream media but also to the ongoing project of unsettling conditions of settler colonial power in Canadian society.Contexte : Dans les mois precedant le confinement de la COVID-19 en mars 2020, un mouvement important s'est developpe partout sur le territoire dit canadien. Ce qui avait commence comme une lutte regionale pour le droit a l'autodetermination des Wet'suwet'en est devenu un moment decisif de resistance, refus, et solidarite de la part des nations autochtones a l'echelle nationale.Analyses : Cet article s'inspire de l'analyse des cadres mediatiques pour examiner l'utilisation d'un lexique de guerre dans les representations faites par les medias des mouvements de solidarite pour les Wet'suwet'en au debut de 2020. L'analyse suggere que le lexique de guerre sert simultanement a naturaliser la violence policiere et a valider la souverainete des nations autochtones.Conclusion et implications : Cette recherche contribue non seulement a la litterature sur la maniere dont les medias grand public encadrent les manifestations, mais aussi au projet en cours qui consiste a remettre en question le pouvoir exerce par les colons dans la societe canadienne.",10.3138/cjc-2022-0004,2023,2023 DEC 1,[],False,,
8f1e946a-90fd-49d4-8b5b-413cbd15ac87,Identification of upper thermal thresholds during development in the endangered Nechako white sturgeon with management implications for a regulated river,CONSERVATION PHYSIOLOGY,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;6Total Times Cited:&nbsp;&nbsp;6Cited Reference Count:&nbsp;&nbsp;78,journalArticle,"['Earhart, ML', 'Blanchard, TS', 'Morrison, PR', 'Strowbridge, N', 'Penman, RJ', 'Brauner, CJ', 'Schulte, PM', 'Baker, DW']",,11,1,2051-1434,"Climate change-induced warming effects are already evident in river ecosystems, and projected increases in temperature will continue to amplify stress on fish communities. In addition, many rivers globally are impacted by dams, which have many negative effects on fishes by altering flow, blocking fish passage, and changing sediment composition. However, in some systems, dams present an opportunity to manage river temperature through regulated releases of cooler water. For example, there is a government mandate for Kenney dam operators in the Nechako river, British Columbia, Canada, to maintain river temperature <20 degrees C in July and August to protect migrating sockeye salmon (Oncorhynchus nerka). However, there is another endangered fish species inhabiting the same river, Nechako white sturgeon (Acipenser transmontanus), and it is unclear if these current temperature regulations, or timing of the regulations, are suitable for spawning and developing sturgeon. In this study, we aimed to identify upper thermal thresholds in white sturgeon embryos and larvae to investigate if exposure to current river temperatures are playing a role in recruitment failure. We incubated embryos and yolk-sac larvae in three environmentally relevant temperatures (14, 18 and 21 degrees C) throughout development to identify thermal thresholds across different levels of biological organization. Our results demonstrate upper thermal thresholds at 21 degrees C across physiological measurements in embryo and yolk-sac larvae white sturgeon. Before hatch, both embryo survival and metabolic rate were reduced at 21 degrees C. After hatch, sublethal consequences continued at 21 degrees C because larval sturgeon had decreased thermal plasticity and a dampened transcriptional response during development. In recent years, the Nechako river has reached 21 degrees C by the end of June, and at this temperature, a decrease in sturgeon performance is evident in most of the traits measured. As such, the thermal thresholds identified here suggest current temperature regulations may not be suitable for developing white sturgeon and future recruitment.",10.1093/conphys/coad032,2023,2023 JAN 1,[],False,,
3432de60-3a80-4d44-bfa8-f338348723de,"The role of previously glaciated landscapes in spatiotemporal variability of streamflow in snow-dominated watersheds: British Columbia, Canada",JOURNAL OF HYDROLOGY-REGIONAL STUDIES,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0Total Times Cited:&nbsp;&nbsp;0Cited Reference Count:&nbsp;&nbsp;70,journalArticle,"['Chen, XY', 'Hassan, MA', 'Bird, S', 'Rasouli, K', 'Fu, XD']",,49,,2214-5818,"Study region: Twenty-six glaciated basins on the Interior Plateau (56 degrees N, 125 degrees W) in British Columbia, Canada.Study focus: Landscape and streamflow characteristics in glaciated basins show high spatiotem-poral variability, while the linkages among runoff characteristics, landscapes, and glacial history remain unclear. We compiled a 10-year dataset of daily climate and streamflow observations, and 54 landscape attributes for 26 glaciated basins to explore the relationship between landscape, streamflow and glacial history. A Hierarchical Multiple Factor Analysis was performed to analyze landscapes. The hydrological signatures were selected to describe streamflow characteristics. A correlation analysis and machine learning models were used to explore the relationships between the glacial legacy and streamflow variation. New hydrological insights for the region:(1) The landscape is well-structured. The principal components of PC1 and PC2 explain 44% of the total landscape variance, PC1 representing basins with steep, high-relief terrain and alpine glaciation and PC2 representing large, elongated basins with moraine and glacial lakes; (2) The landscape heterogeneity has a key role in accurate streamflow predictions. Most hydrological signatures are controlled by landscape components PC1 and PC2 and can be well predicted by Random Forest using landscape features as inputs. (3) Alpine glaciation results in rapid runoff generation and variable flow regime in mountains, while valley glaciation leads to smooth hydrographs with large baseflows and mild and infrequent extreme flow events in plateaus.",10.1016/j.ejrh.2023.101478,2023,2023 OCT,[],False,,
4f5faeea-2d7f-43cc-9433-866141bd2fec,Quantifying the evolution of ensemble water temperature forecasts as a function of weather forecast lead-time: case study on the Nechako River watershed,CANADIAN WATER RESOURCES JOURNAL,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;1Total Times Cited:&nbsp;&nbsp;1Cited Reference Count:&nbsp;&nbsp;57,journalArticle,"['Charles, P', 'Arsenault, R', 'Martel, JL', 'Gatien, P', 'St-Hilaire, A']",72-92,48,2,0701-1784,"Producing and improving hydrological and hydrodynamic forecasts while accounting for uncertainty through a probabilistic approach is useful in various applications, such as for water temperature forecasting. To produce such ensembles, probabilistic meteorological forecasts can be fed into hydrological and water temperature models for different lead-times. This study aims to gauge the impact of the meteorological forecast quality on the accuracy and reliability of water temperature forecast ensembles generated through the HEC-RAS process-based hydrothermal model. The Nechako River, a managed river system in British Columbia, Canada, is used in this case study. The thermal forecasts were generated and evaluated from 2017 to 2020. The tested hypothesis is that improvements in the meteorological forecasts would result in reducing the uncertainty and improving the accuracy of the water temperature forecast ensembles at various lead-times. The results of this study show that the thermal forecasts were indeed improved in terms of their sharpness and their individual accuracy, but no significant impacts were noted over the accuracy of the ensembles. Reliability was also investigated, and it was revealed that water temperature forecast ensembles were initially under-dispersed over the Nechako River, and that this issue was exacerbated when the HEC-RAS model was forced with better quality ensemble weather forecasts. The presence of lakes along the river and the meteorological forecast's reliability are considered and discussed as causes for this issue. Overall, it was concluded that a reduction of the meteorological inputs' uncertainty did not improve the uncertainty representation of water temperature forecasts for this system.",10.1080/07011784.2022.2163189,2023,2023 APR 3,[],False,,
a5c8dbfe-c9a2-4fd1-9029-ade7f8f69fe9,Characterization of the short-term temporal variability of road dust chemical mixtures and meteorological profiles in a near-road urban site in British Columbia,JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0Total Times Cited:&nbsp;&nbsp;0Cited Reference Count:&nbsp;&nbsp;59,journalArticle,"['Coker, ES', 'Turna, NS', 'Schouwenburg, M', 'Jalil, A', 'Bradshaw, C', 'Kuo, MC', 'Mastel, M', 'Kazemian, H', 'Roushorne, M', 'Henderson, SB']",502-516,73,6,1096-2247,"Springtime road dust is a common air quality concern for northern latitudes communities. Traction material, brake wear, tire wear, and other particles entrained in snow during winter become re-suspended into the air as the snow melts. Characterization of within-season variability of road dust composition and weather conditions is critical to understanding its acute health impacts. Sixty 24-hour samples of PM10 were collected with a high-volume sampler at a near-road site in Prince George, British Columbia. Near-road samples were collected intermittently in winter and daily in spring. All samples were analyzed for 18 trace elements. We used data from a nearby regulatory monitor to estimate daily coarse fraction (PM10-2.5). Proportion of PM10-2.5 in PM10 was used to classify days as high or low road dust based on a threshold of 65% PM10-2.5. We identified clusters of near-road samples based on weather parameters and PM10 components using Bayesian profile regression (BPR). Twenty-one near-road PM10 samples were classified as high road dust days and 34 as low road dust days. Concentrations of total trace elements and specific trace elements were significantly higher on high road dust days (aluminum, chromium, iron, lead, tin, vanadium, and zinc). High road dust days also had low relative humidity and precipitation and higher temperature and air pressure. We identified five clusters of near-road PM10 mixtures that suggested an interaction between temperature and humidity for road dust impacts. Samples from a near-road site indicated days highly affected by springtime road dust are distinct from other days based on particulate mixtures and meteorological factors. Higher loading of trace element mixtures in PM10 on high road dust days has important implications for acute toxicity of road dust. Relationships between road dust and weather may facilitate further research into health effects of road dust as the climate changes. Implications: Non-tailpipe emissions driven by springtime road dust in northern latitude communities is increasing in importance for air pollution control and improving our understanding of the health effects of chemical mixtures from particulate matter exposure. High-volume samples from a near-road site indicated that days affected by springtime road dust are substantively different from other days with respect to particulate matter mixture composition and meteorological drivers. The high load of trace elements in PM10 on high road dust days has important implications for the acute toxicity of inhaled air and subsequent health effects. The complex relationships between road dust and weather identified in this study may facilitate further research on the health effects of chemical mixtures related to road dust while also highlighting potential changes in this unique form of air pollution as the climate changes.",10.1080/10962247.2023.2186964,2023,2023 JUN 3,[],False,,
cb4d3739-ebfd-4ea9-b930-52ee5c1d512e,"Investigating patterns and extent of predation of hatchery-reared juvenile Nechako white sturgeon (Acipenser transmontanus) by North American river otter (Lontra canadensis) in the Nechako River, British Columbia, Canada",CANADIAN JOURNAL OF ZOOLOGY,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0Total Times Cited:&nbsp;&nbsp;0Cited Reference Count:&nbsp;&nbsp;103,journalArticle,"['Babey, CN', 'Gantner, N', 'Shrimpton, JM']",776-793,101,9,0008-4301,"Predation of fish released as part of conservation aquaculture programs may undermine conservation goals. Identification of factors influencing predation, therefore, can inform management decisions that minimize predation losses. For the endangered Nechako white sturgeon (Acipenser transmontanus Richardson, 1836), the survival of individuals released as part of a conservation aquaculture program is threatened by river otter (Lontra canadensis (Schreber, 1777)) predation. Through the recovery of sturgeon passive integrated transponder (PIT) tags from otter latrines, we set out to quantify the extent of predation, identify spatial patterns in predation including identifying predation hotspots, and understand the timing of predation. The recovery of 3.9% of PIT tags from the hatchery-released sturgeon represents a minimum predation estimate based on several identified factors. The distribution of predation hotspots varied by release cohort, with some consistent hotspots among cohorts. An apparent decrease in predation in recent years was seen in conjunction with fewer live captures and lower release numbers, suggesting some level of density-dependent predation. Results from this study can be used to contribute to management decisions related to Nechako white sturgeon recovery efforts, inform further research needs, and contribute to a growing knowledge of sturgeon predation.",10.1139/cjz-2022-0148,2023,2023 SEP,[],False,,
ba0f9209-ebf5-4eaa-8717-9fc17c3f1425,Liberating trails and travel routes in Gitxsan and Wet'suwet'en Territories from the tyrannies of heritage resource management regimes,AMERICAN ANTHROPOLOGIST,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0Total Times Cited:&nbsp;&nbsp;0Cited Reference Count:&nbsp;&nbsp;65,journalArticle,"['Armstrong, CG', 'Spice, A', 'Ridsdale, M', 'Welch, JR']",361-376,125,2,0002-7294,"Despite their unmistakable significance in regional histories and unique roles in cultural transmission and traditions, Indigenous trail systems are frequently ignored in non-Indigenous heritage resource management regimes. These regulatory regimes often require that heritage have discrete spatial and temporal boundaries and predefined material attributes and functions. However, as landscape-scale connectors of peoples, places, and times that blend spiritual, economic, and educational functions, trails challenge these proscriptions. Trails eschew cost-effective identification, documentation, and conservation. Accordingly, and because trails cannot be adequately documented without the expertise of people whose lands and communities they serve, archaeologists tasked with identifying heritage in advance of resource extraction and land alteration projects often omit trails from assessments. Shortcomings in heritage conservation regimes in British Columbia and elsewhere are resulting in the obliteration of Indigenous trails at precisely the time they are needed to support the revitalization of Territory-Community relationships at the core of Indigeneity. We address this tragedy by integrating archaeology, ethnography, remote sensing, and collaborative fielwork to document trails in Wet'suwet'en and Gitxsan Territories. This enables protection in heritage management contexts and renewed and expanded trail use in intergenerational and intercultural contexts in support of Indigenous community futurity, survivance, and shared senses of community, geography, and stewardship.",10.1111/aman.13817,2023,2023 JUN,[],False,,
a33fb8f4-d5bd-4768-a89e-4dbfb6c8f8a3,B.C. First Nations sue to have Alcan take down the Kenney Dam,Canadian Broadcasting Corporation (CBC),,filmOrBroadcast,,,,,,,,2019,2019,[],False,,
12380983-a54c-4e59-a460-9dd6aec085b9,"Geoscience BC: New Seismic Reflection Data for the Nechako Basin, British Columbia",,,generic,,,,,,"""The hydrocarbon potential of the Nechako Basin is not currently well understood,"" said 'Lyn Anglin, President and CEO of Geoscience BC. ""We believe that these types of regional geoscience projects are key to further developing our knowledge of the basin, which in turn will help attract industry interest to the region."" This seismic survey is a major component of Geoscience BC's interior basins oil and gas geoscience program, which was initiated in April 2005 with a $5 million grant to Geoscience BC from the Provincial government. The survey complements ongoing seismic monitoring, geophysical and geological studies of the Nechako Basin being supported by Geoscience BC in partnership with Simon Fraser University, University of British Columbia, BC Ministry of Energy Mines and Petroleum Resources, and Natural Resources Canada.",,2009,2009-06-17,[],False,,
f4196e54-001f-46fd-9844-dea59e238d2e,"""Water Release Facility at Kenney Dam: Alternative Concept Layout, Construction Planning and Cost"" by SNC Lavalin",,,generic,,,,,,,,2009,2009,[],False,,
86ea930b-2cdd-4180-9fc1-95059d1804a0,"Nechako Watershed Council - Executive Summary: Work Completed Towards a Water Release Facility at Kenney Dam, 2001-2009",,,generic,,,,,,,,2009,2009,[],False,,
d6cff0d8-f681-455d-9a3c-c149080243f0,Geoscience BC Announces Launch of $2.5 Million Nechako Basin Seismic Survey,,,generic,,,,,,"This $2.5 million survey, totaling approximately 350 line-kilometres of new seismic data acquisition, has been funded with $2 million from Geoscience BC and $0.5 million from the Northern Development Initiative Trust Pine Beetle Recovery Account. This project represents a major component of Geoscience BC's interior basins oil and gas geoscience program originally funded in April 2005 with a $5 million grant to Geoscience BC from the Provincial government. The area of the survey is largely contained within the Nazko First Nation's Traditional Territory, and CGGVeritas is providing training and employment opportunities to some members of the Nazko FN. ""The data collected during this survey will provide information for Geoscience BC and its partners to design new seismic and other geoscience projects in central BC,"" said 'Lyn Anglin, President and CEO of Geoscience BC. ""The data will assist in determining the petroleum potential of the Nechako Basin which at present is not well understood.""",,2008,2008-07-07,[],False,,
0b7fed76-9967-447c-aeba-28942432abe9,Geoscience BC: Launch of the QUEST West Mountain Pine Beetle Geoscience Project,,,generic,,,,,,"""The QUEST West area is considered to have good potential for molybdenum, copper, gold and silver mineralization,"" said Dr. 'Lyn Anglin, President and CEO of Geoscience BC. ""These surveys are designed to stimulate more exploration industry interest in the area, and publication of the survey results will help attract and guide more exploration activities and investments."" ""The incredible increase of almost a million hectares of staking and exploration that occurred as a result of the initial QUEST Geoscience project has made our board eager to partner with Geoscience BC and the Regional District of Bulkley-Nechako, through contributing $750,000 to the QUEST West project,"" stated Bruce Sutherland, Chair of the Northern Development Initiative Trust. ""We have every confidence that this initiative will focus investor interest and create exploration jobs in the communities in central BC that have been deeply affected economically by the pine beetle epidemic and the forest industry downturn."" ""Sander Geophysics (www.sgl.com) is very happy to be working with Geoscience BC and their partners on the QUEST West Project,"" stated Stephan Sander, Co-President Sander Geophysics. ""Having been involved in the previous QUEST Project, we are excited about the interest generated by this targeted approach to mineral exploration, and are confident that our unique AIRGrav airborne gravity technology will assist Geoscience BC in making QUEST West a success.""",,2008,2008-06-19,[],False,,
4548717b-5d49-445f-8844-53b232113dd4,"Nechako Enhancement Society ""Kenney Dam Cold Water Release Facility: Addendum to April 2008 Interim Report""",,,generic,,,,,,,,2008,2008,[],False,,
19a3e013-feab-4ca5-ad39-398c3016e51d,"Nechako Enhancement Society - ""Kenney Dam Cold Water Release Facility Interim Report, 2002-2007""",,,generic,,,,,,,,2008,2008,[],False,,
a5d01cd9-848e-40ad-a822-f31f9aca6b74,Briefing Document for the Nechako Watershed Council re: Assessment of Options for a Water Release Facility at Kenney Dam prepared by Triton Environmental Consultants,,,generic,,,,,,,,2008,2008,[],False,,
94649a56-c703-4653-a410-c105b997694d,"""Backgrounder: Potential Downstream Hydrographs from Alternate Water Release Facilities at Kenney Dam"" prepared by Nechako Enhancement Society",,,generic,,,,,,,,2008,2008,[],False,,
4954dcaa-7073-4968-9ea3-32e27f40a88a,"""Summary of Anticipated Benefits of a Cold Water Release Facility at Kenney Dam Based on Studies to Date"" prepared by the Nechako Enhancement Society",,,generic,,,,,,,,2007,2007,[],False,,
06af0fad-dd3c-42f4-b246-9ba028776b2a,"Nechako Enhancement Society, ""Chapter 4: Total Gas Pressure Effects on Fish"" from ""Kenney Dam Cold Water Release Facility Interim Evaluation Report""",,,generic,,,,,,,,2007,2007,[],False,,
5df469ff-ecf9-4ce5-b4d8-3a710b838f08,"""Anticipated Benefits from the Proposed Cold Water Release Facility at Kenney Dam: Draft #4"" prepared by the Fraser Basin Council",,,generic,,,,,,,,2006,2006,[],False,,
f30b78ef-fa91-46e4-9af5-f82b218d1791,"Nechako Enhancement Society ""Towards a Decision on a Release Water Temperature for a Cold Water Release Facility at Kenney Dam: Report"" prepared by Triton Environmental Consultants, Ltd., and Aspen Applied Sciences, Ltd",,,generic,,,,,,,,2004,2004,[],False,,
794ff29c-d773-4eee-a97d-fb6885ba767b,"""Water Release Facility at Kenney Dam: Updated Conceptual Layout and Cost Estimate"" prepared by Klohn Crippen",,,generic,,,,,,,,2001,2001,[],False,,
98bf2bd8-e9a4-400c-bbb3-43031e8c3149,"Nechako Watershed Council - Evaluation of Benefits of a Water Release Facility at Kenney Dam, Correspondence and Proposals, 2001-2002",,,generic,,,,,,,,2001,2001,[],False,,
deac25ae-245e-4c96-88d8-97260a4787cd,Intercontinental-A siamese twin for Prince George.,PULP AND PAPER MAGAZINE OF CANADA,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0 Total Times Cited:&nbsp;&nbsp;0 Cited Reference Count:&nbsp;&nbsp;0,magazineArticle,,35,70,2,,,,1969,1969,,False,,
dbe52ab2-7d64-46f7-a2ae-a2fd6df04a69,Endako mine life grows to 27 years,CANADIAN MINING JOURNAL,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;0 Total Times Cited:&nbsp;&nbsp;0 Cited Reference Count:&nbsp;&nbsp;0,journalArticle,,7-7,128,6,0008-4492,,,2007,2007,,False,,
07b195dc-e5f3-4661-a91a-d1fbb0c182a8,The potential energy savings from residential passive solar design in Canada,ENERGY AND BUILDINGS,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;22 Total Times Cited:&nbsp;&nbsp;24 Cited Reference Count:&nbsp;&nbsp;37,journalArticle,"['Zirnhelt, HE', 'Richman, RC']",224-237,103,,"0378-7788,1872-6178","This study assesses the potential energy savings from passive solar design for new Canadian single-family dwellings across eight representative climate and population zones - Vancouver, Prince George, Yellowknife, Edmonton, Winnipeg, Toronto, Ottawa and Halifax. Eight passive solar design scenarios applied to two house designs were analyzed in terms of (i) reducing annual HVAC energy consumption and (ii) solar heating fraction. A calibrated model of the Canadian Centre for Housing Technology Twin Houses was developed using EnergyPlus and provided the simulation platform for this research. The results show that with basic passive solar design measures, solar gains contribute a considerable fraction of a typical single-family dwellings heating requirements in cold climates such as Canada (21-32%) with optimized passive solar designs attaining significant higher percentages (32-74%). This is generally higher than other similar studies. Based on the results very large solar fractions can be achieved with optimized passive solar design. The results of this study have relevance to individual building design as well as planning decisions regarding density and urban design. (C) 2015 Elsevier B.V. All rights reserved.",10.1016/j.enbuild.2015.06.051,2015,2015,[],False,,
8216d94a-f59b-4968-a672-4cf55105dd20,"Spatial synchrony of the two-year cycle budworm outbreaks in central British Columbia, Canada",OIKOS,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;23 Total Times Cited:&nbsp;&nbsp;26 Cited Reference Count:&nbsp;&nbsp;32,journalArticle,"['Zhang, QB', 'Alfaro, RI']",146-154,102,1,"0030-1299,1600-0706","Outbreaks of forest defoliating insects are usually synchronized over a large spatial scale. Observed records of past outbreaks are usually short and incomplete, therefore long proxy data are useful for better understanding of the spatial synchrony. In this study, we developed tree-ring proxy records of two-year cycle spruce budworm (Choristoneura biennis Freeman) outbreaks in central British Columbia, Canada, and examined the spatial patterns of past outbreaks. This budworm is a major defoliating: insect of the interior spruce (Picea engelmannii Parry x P. glauca Moench) and subalpine fir (Abies lasiocarpa [Hook.] Nutt.) forests in the Prince George Region of British Columbia, Four outbreaks occurred in relatively close synchrony over the entire region in the period 1880-1999, however, the initiation year, the intensity and extent of outbreaks varied spatially and from one outbreak to another, In some instances, the occurrence of outbreaks was restricted to only one area. The general synchrony of outbreaks suggested that a large-scale extrinsic factor, such as weather, was at play. However, the imperfect synchrony of outbreaks suggested that local stand characteristics. such as canopy structure, composition of tree species and host plant quality, probably played a major role in preconditioning outbreaks. Dispersal might play a role in synchronizing outbreaks, but the extent to which it contributed to the synchrony was limited in this mountainous region.",10.1034/j.1600-0706.2003.12169.x,2003,2003,[],False,,
502819fc-ab65-4ff2-adbc-56a675c1723d,"Fabrics and Kinematic indicators associated with the local structures along Finlay-Ingenika fault, McConnell Creek area, North-central British Columbia",CANADIAN JOURNAL OF EARTH SCIENCES,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;2 Total Times Cited:&nbsp;&nbsp;2 Cited Reference Count:&nbsp;&nbsp;57,journalArticle,"['Zhang, GW', 'Hynes, A']",1687-1699,31,11,0008-4077,"Structures associated with dextral transcurrent displacement on the Finlay - Ingenika fault are characterized predominantly by subvertical to vertical faults. Intersections of the fault planes with planar fabrics are all subvertical. This geometry, together with the common occurrence of subhorizontal slickenlines and stretching lineations in some strongly deformed fault zones, indicates their strike-slip nature. Principal directions of the strain ellipsoids determined from the deformed volcanic fragments along one of the faults are in accordance with those of the magnetic susceptibility ellipsoids from the adjacent plutonic rocks, indicating that the plutonic rocks experienced the same deformation as the Late Triassic Takla Group volcanics. Regional cleavage within the fault-bounded blocks indicates that the blocks were nonuniformly rotated clockwise about subvertical axes in response to progressive dextral transcurrent displacement on the Finlay - Ingenika fault. The mode of deformation observed in the area may characterize many parts of the Intermontane Belt.",10.1139/e94-151,1994,1994,[],False,,
89805296-1801-4415-a3c5-65f886f990d3,Milne method for downward continuation of gravity field,CHINESE JOURNAL OF GEOPHYSICS-CHINESE EDITION,Times Cited in Web of Science Core Collection:&nbsp;&nbsp;4 Total Times Cited:&nbsp;&nbsp;6 Cited Reference Count:&nbsp;&nbsp;18,journalArticle,"['Zhang, C', 'Huang, DN', 'Liu, J']",4212-4220,60,11,0001-5733,"Downward continuation of gravity field can highlight the anomaly of the local and shallow part of the earth, and can separate the anomaly feature from the overlying field. But downward continuation is usually unstable, with shallow downward continuation depth and inaccurate result. To this end, this paper presents a Milne formula method for downward continuation of gravity field by using gravity field and its first-order vertical derivatives, and based on Simpson quadrature formula. The method is applied to the synthetic model. The synthetic result and the error curve show that compared with the fast Fourier transform downward continuation method and the integral iteration downward continuation method, the new method's depth of downward continuation is larger, the relative error is smaller, and the result is stable and accurate to the model. The method is applied to the downward continuation of the measured airborne gravity data of Nechako basin in Canada. The downward continuation result of this method can restore the original data accurately. And the result can reflect the tendency of the original anomaly and enhance the local and tiny anomaly.",10.6038/cjg20171109,2017,2017,[],False,,
